role_redefine,ignore_boundary,system_spoof,meta_override,imperative_start,harmful_verbs,instructional_structure,instructional_metawords,length_tokens,split
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,val
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,15.0,val
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,val
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,val
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,val
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,val
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,val
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,val
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,val
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,val
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,val
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,val
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,14.0,val
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,11.0,val
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,25.0,val
0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,17.0,val
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,val
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,14.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,11.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,8.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,1.0,16.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,test
0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,17.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,14.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,10.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,test
0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,9.0,test
0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,14.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,1.0,9.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,1.0,16.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,1.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,23.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,9.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,11.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,1.0,16.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,1.0,12.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,11.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,1.0,12.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,test
0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,10.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,11.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,test
0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,7.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,test
0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,27.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,test
0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,11.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,ood_test
0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,14.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,18.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,ood_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,ood_test
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,ood_test
